id,name,volume,tets,small,regina_small,nonnormal_iso,LW_dim,LW_euler,LW_comps,LW_dim_comps,LW_euler_comps,LW_inhom_comp,LW_max_vert_face,LW_verts_comp,LW_num_max_faces,tri_used,ess_face_time,regina_small_time,gen_func_time,by_genus_time,vertex_surfaces,vertex_genera,max_faces,all_faces,LW_euler_bound,gen_func,by_genus,by_genus_naive
42627,o9_40757,8.09149579194696,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[5],4.0,jLLLMMQcdgefhihiiqgqprrqret,5.19013905525208,,2.56169319152832,108.082350969315,"{""N12"":[0,0,1,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,2,0,2,0,0],""N3"":[0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0],""N4"":[0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0],""N14"":[2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,2,0,0],""N6"":[0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0]}","{""N12"":3,""N3"":2,""N4"":2,""N14"":3,""N6"":2}","[{""dim"":1,""verts"":[""N3"",""N12""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N6"",""N12""]},{""dim"":1,""verts"":[""N3"",""N14""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N3"",""N12""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N6"",""N12""]},{""dim"":1,""verts"":[""N3"",""N14""]}]",-8.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4,4]"
42688,o9_40854,8.10260597459316,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLwLLQQacgifgihhijnjlsvmiqn,0.782541990280151,,0.84341287612915,32.6105690002441,"{""N8"":[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2],""N6"":[0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0]}","{""N8"":2,""N6"":2}","[{""dim"":1,""verts"":[""N6"",""N8""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N6"",""N8""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
42766,o9_40976,8.1181271415154,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLAMQccgfeghhiilntihvxagw,0.65190601348877,,0.49940299987793,11.6059501171112,"{""N12"":[4,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,2],""N10"":[2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,2]}","{""N12"":3,""N10"":3}","[{""dim"":1,""verts"":[""N10"",""N12""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N12""]},{""dim"":1,""verts"":[""N10"",""N12""]}]",-4.0,(-x^4 + 3*x^2)/(x^4 - 2*x^2 + 1),"[0,3,0,2,0,4,0,4,0,8,0,4,0,12,0,8,0,12,0,8]","[0,3]"
42799,o9_41054,8.12496229977734,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLvPQQcdeghiihihhraggvcwrw,1.40765595436096,,1.15048313140869,50.8729748725891,"{""N1"":[0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0],""N5"":[0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0],""N6"":[0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0]}","{""N1"":2,""N5"":2,""N6"":2}","[{""dim"":1,""verts"":[""N5"",""N6""]},{""dim"":1,""verts"":[""N1"",""N6""]}]","[{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N5"",""N6""]},{""dim"":1,""verts"":[""N1"",""N6""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
42800,o9_41055,8.12496229977734,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLvLAQQbfheghhiiihdhdggbgsj,0.349142074584961,,1.35807919502258,101.071291208267,"{""N0"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0],""N9"":[0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0],""N7"":[0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]}","{""N0"":2,""N9"":2,""N7"":2}","[{""dim"":1,""verts"":[""N0"",""N9""]},{""dim"":1,""verts"":[""N0"",""N7""]}]","[{""dim"":0,""verts"":[""N0""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N0"",""N9""]},{""dim"":1,""verts"":[""N0"",""N7""]}]",-2.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[3]
42874,o9_41176,8.14071922128809,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[6],5.0,jLLLMAQceefhhgihilquaqgcqsj,5.52272391319275,,1.96703100204468,162.064898967743,"{""N10"":[1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0],""N16"":[0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,2,0,0,2,0,0,3,0,0],""N14"":[0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0],""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0],""N5"":[0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0]}","{""N10"":2,""N16"":3,""N14"":3,""N9"":2,""N5"":2,""N7"":2}","[{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N5"",""N16""]},{""dim"":1,""verts"":[""N7"",""N9""]},{""dim"":1,""verts"":[""N5"",""N14""]},{""dim"":1,""verts"":[""N7"",""N16""]}]","[{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N16""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N5"",""N16""]},{""dim"":1,""verts"":[""N7"",""N9""]},{""dim"":1,""verts"":[""N5"",""N14""]},{""dim"":1,""verts"":[""N7"",""N16""]}]",-8.0,(-x^2 + 5*x)/(x^2 - 2*x + 1),"[5,2,3,3,5,3,7,5,7,5,11,5,13,7,9,9,17,7,19,9]","[5,2,3,3]"
42875,o9_41178,8.14071922128809,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[6],5.0,jLLLLQQceeghghgiilqulkwkrrn,6.15681099891663,,2.00821185112,119.39888882637,"{""N13"":[1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0],""N10"":[1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0],""N17"":[2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,1,0],""N15"":[0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,4,0,3,0],""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0]}","{""N13"":2,""N10"":2,""N17"":3,""N15"":3,""N9"":2,""N7"":2}","[{""dim"":1,""verts"":[""N13"",""N15""]},{""dim"":1,""verts"":[""N13"",""N17""]},{""dim"":1,""verts"":[""N7"",""N9""]},{""dim"":1,""verts"":[""N10"",""N17""]},{""dim"":1,""verts"":[""N9"",""N15""]}]","[{""dim"":0,""verts"":[""N15""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N17""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N13"",""N15""]},{""dim"":1,""verts"":[""N13"",""N17""]},{""dim"":1,""verts"":[""N7"",""N9""]},{""dim"":1,""verts"":[""N10"",""N17""]},{""dim"":1,""verts"":[""N9"",""N15""]}]",-8.0,(-x^2 + 5*x)/(x^2 - 2*x + 1),"[5,2,3,3,5,3,7,5,7,5,11,5,13,7,9,9,17,7,19,9]","[5,2,3,3]"
42876,o9_41180,8.14071922128809,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[6],5.0,jLLLMAQcegfhghiiihuhaqsglqp,5.8662281036377,,3.07951402664185,135.844776153564,"{""N13"":[2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0],""N16"":[0,2,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0],""N15"":[0,0,1,0,0,2,0,0,1,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0],""N8"":[0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1],""N2"":[0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0],""N3"":[0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0]}","{""N13"":2,""N16"":3,""N15"":3,""N8"":2,""N2"":2,""N3"":2}","[{""dim"":1,""verts"":[""N8"",""N16""]},{""dim"":1,""verts"":[""N3"",""N13""]},{""dim"":1,""verts"":[""N2"",""N16""]},{""dim"":1,""verts"":[""N3"",""N15""]},{""dim"":1,""verts"":[""N2"",""N15""]}]","[{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N15""]},{""dim"":0,""verts"":[""N16""]},{""dim"":0,""verts"":[""N2""]},{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N8"",""N16""]},{""dim"":1,""verts"":[""N3"",""N13""]},{""dim"":1,""verts"":[""N2"",""N16""]},{""dim"":1,""verts"":[""N3"",""N15""]},{""dim"":1,""verts"":[""N2"",""N15""]}]",-8.0,(-x^2 + 5*x)/(x^2 - 2*x + 1),"[5,2,3,3,5,3,7,5,7,5,11,5,13,7,9,9,17,7,19,9]","[5,2,3,3]"
42877,o9_41182,8.14071922128809,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[6],5.0,jLLLAAQcegffhgiiiqlqadwvmei,7.20341205596924,,1.96233487129211,253.906697034836,"{""N12"":[0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0],""N16"":[2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,0],""N15"":[0,0,1,2,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0],""N1"":[0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0],""N3"":[0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0],""N5"":[0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0]}","{""N12"":2,""N16"":3,""N15"":3,""N1"":2,""N3"":2,""N5"":2}","[{""dim"":1,""verts"":[""N3"",""N16""]},{""dim"":1,""verts"":[""N1"",""N16""]},{""dim"":1,""verts"":[""N5"",""N15""]},{""dim"":1,""verts"":[""N3"",""N15""]},{""dim"":1,""verts"":[""N5"",""N12""]}]","[{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N16""]},{""dim"":0,""verts"":[""N15""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N3"",""N16""]},{""dim"":1,""verts"":[""N1"",""N16""]},{""dim"":1,""verts"":[""N5"",""N15""]},{""dim"":1,""verts"":[""N3"",""N15""]},{""dim"":1,""verts"":[""N5"",""N12""]}]",-8.0,(-x^2 + 5*x)/(x^2 - 2*x + 1),"[5,2,3,3,5,3,7,5,7,5,11,5,13,7,9,9,17,7,19,9]","[5,2,3,3]"
42880,o9_41187,8.14111683096495,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLLQQbcffiihihhtshwjvwgfv,1.1273410320282,,0.479694843292236,47.6907269954681,"{""N6"":[0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0],""N7"":[0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1]}","{""N6"":2,""N7"":2}","[{""dim"":1,""verts"":[""N6"",""N7""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N6"",""N7""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
42885,o9_41195,8.14259631396079,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLvPQQachggihiihnkijsxaeia,3.33206605911255,,0.805207014083862,70.2202138900757,"{""N9"":[1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1],""N15"":[1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2],""N7"":[0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0]}","{""N9"":2,""N15"":3,""N7"":2}","[{""dim"":1,""verts"":[""N9"",""N15""]},{""dim"":1,""verts"":[""N7"",""N15""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N15""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N9"",""N15""]},{""dim"":1,""verts"":[""N7"",""N15""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
42891,o9_41204,8.14423605512265,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLAMLQacdefgihiijkxaxxiijg,2.13736391067505,,1.48043704032898,112.466522932053,"{""N8"":[0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0],""N5"":[0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1],""N7"":[0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0]}","{""N8"":2,""N5"":2,""N7"":2}","[{""dim"":1,""verts"":[""N5"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N5"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
42919,o9_41252,8.15050895713191,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLMAQcdegghghiilciugconxn,1.65873098373413,,0.484421014785767,62.2620689868927,"{""N2"":[0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2],""N10"":[2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1]}","{""N2"":2,""N10"":2}","[{""dim"":1,""verts"":[""N2"",""N10""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N2""]},{""dim"":1,""verts"":[""N2"",""N10""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
43017,o9_41412,8.17054012017763,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLAPQcedeghghiiplrxpustkk,1.45340394973755,,0.47663688659668,12.8481888771057,"{""N12"":[2,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,2,0,0],""N10"":[0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,1,4,0,0,0,1,0,2,0,0]}","{""N12"":3,""N10"":3}","[{""dim"":1,""verts"":[""N10"",""N12""]}]","[{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N10"",""N12""]}]",-6.0,(-x^4 + 3*x^2)/(x^4 - 2*x^2 + 1),"[0,3,0,2,0,4,0,4,0,8,0,4,0,12,0,8,0,12,0,8]","[0,3,0]"
43028,o9_41434,8.17256979069682,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLLQQbcgfiighhitsmwjvbbrj,1.07926893234253,,0.490177869796753,19.4425859451294,"{""N10"":[2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0],""N11"":[3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0]}","{""N10"":2,""N11"":2}","[{""dim"":1,""verts"":[""N10"",""N11""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N10"",""N11""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
43069,o9_41499,8.178424325415,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLLQQacfhggghiijkgansrqwr,0.610327959060669,,0.467334032058716,30.3521718978882,"{""N8"":[0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1],""N10"":[0,0,2,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3]}","{""N8"":3,""N10"":3}","[{""dim"":1,""verts"":[""N8"",""N10""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N8"",""N10""]}]",-4.0,(-x^4 + 3*x^2)/(x^4 - 2*x^2 + 1),"[0,3,0,2,0,4,0,4,0,8,0,4,0,12,0,8,0,12,0,8]","[0,3]"
43091,o9_41537,8.1834972651531,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLvPQQacfghihiihnkkjeaadda,6.0454580783844,,1.51403188705444,64.8808138370514,"{""N8"":[0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1],""N11"":[0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1],""N6"":[0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0]}","{""N8"":2,""N11"":3,""N6"":2}","[{""dim"":1,""verts"":[""N8"",""N11""]},{""dim"":1,""verts"":[""N6"",""N11""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N8"",""N11""]},{""dim"":1,""verts"":[""N6"",""N11""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
43092,o9_41538,8.18349726515309,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLvPQQaceghhiiihnkgjeapddl,4.14554309844971,,0.839344024658203,78.5212500095367,"{""N8"":[0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1],""N2"":[0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1],""N11"":[0,0,2,0,0,2,2,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3]}","{""N8"":2,""N2"":2,""N11"":3}","[{""dim"":1,""verts"":[""N2"",""N11""]},{""dim"":1,""verts"":[""N8"",""N11""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N2""]},{""dim"":0,""verts"":[""N11""]},{""dim"":1,""verts"":[""N2"",""N11""]},{""dim"":1,""verts"":[""N8"",""N11""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
43142,o9_41614,8.19279145481608,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLAPQcdffgfihiilceilrlevr,1.18796610832214,,1.45944094657898,97.9718310832977,"{""N1"":[0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1],""N3"":[0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1],""N9"":[1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2]}","{""N1"":2,""N3"":2,""N9"":2}","[{""dim"":1,""verts"":[""N1"",""N3""]},{""dim"":1,""verts"":[""N1"",""N9""]}]","[{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N1""]},{""dim"":1,""verts"":[""N1"",""N3""]},{""dim"":1,""verts"":[""N1"",""N9""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
43158,o9_41646,8.19570308258882,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 4]",4.0,jLLLLQQacfgighihinkgjakeeej,40.4459710121155,,1.313884973526,152.18118596077,"{""N13"":[0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,4,0,0,0],""N10"":[0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1],""N3"":[0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0],""N14"":[0,0,0,0,3,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0],""N7"":[0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0]}","{""N13"":3,""N10"":2,""N3"":2,""N14"":3,""N7"":2}","[{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N3"",""N13""]},{""dim"":1,""verts"":[""N7"",""N14""]}]","[{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N3"",""N13""]},{""dim"":1,""verts"":[""N7"",""N14""]}]",-14.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4,8,4,12]"
43180,o9_41688,8.19994123890017,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLMAQbcefhggiiitjdljbgqaq,0.868152856826782,,1.47711896896362,107.214805841446,"{""N8"":[0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0],""N9"":[0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0],""N6"":[0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0]}","{""N8"":2,""N9"":2,""N6"":2}","[{""dim"":1,""verts"":[""N8"",""N9""]},{""dim"":1,""verts"":[""N6"",""N9""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N8"",""N9""]},{""dim"":1,""verts"":[""N6"",""N9""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
43201,o9_41731,8.20614767427574,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLMAQcdegghghiilciugconxr,0.77587103843689,,0.535037040710449,35.413910150528,"{""N2"":[0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2],""N10"":[2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1]}","{""N2"":2,""N10"":2}","[{""dim"":1,""verts"":[""N2"",""N10""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N2""]},{""dim"":1,""verts"":[""N2"",""N10""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
